loyalty_number,country,province,city,postal code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_date,cancellation_date
379351,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Divorced,Star,3007.39,Standard,2016-07-01,
169054,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,,Single,Star,3008.97,Standard,2012-07-01,
456433,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,3011.27,Standard,2017-01-01,
862258,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60452.0,Married,Star,3011.34,Standard,2016-02-01,
114927,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,190674.0,Divorced,Star,3013.44,Standard,2017-04-01,
426302,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,89394.0,Married,Star,3020.42,Standard,2017-08-01,
323448,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Star,3021.94,Standard,2015-03-01,
707860,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,3021.94,Standard,2018-10-01,
515605,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,279713.0,Single,Star,3023.89,Standard,2013-04-01,2018-01-01
821820,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,3028.78,Standard,2015-01-01,
237751,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3031.4,Standard,2018-06-01,
523296,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Star,3031.4,Standard,2017-08-01,
566851,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,85897.0,Married,Star,3032.82,Standard,2013-11-01,
420204,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,86920.0,Single,Star,3038.83,Standard,2017-10-01,
596033,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,94871.0,Divorced,Star,3041.79,Standard,2015-08-01,2016-09-01
107203,Canada,British Columbia,Vancouver,V5R 1W3,Female,Master,94014.0,Divorced,Star,3044.79,Standard,2016-03-01,
309480,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,71012.0,Married,Star,3045.06,Standard,2018-07-01,
499563,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,,Married,Star,10013.78,2018 Promotion,2018-04-01,2018-12-01
171788,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,103061.0,Divorced,Star,10090.41,2018 Promotion,2018-02-01,
383701,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,62937.0,Married,Star,3055.7,Standard,2017-09-01,
678341,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,57018.0,Married,Star,3056.22,Standard,2017-06-01,
279821,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,79531.0,Married,Star,3059.28,Standard,2012-12-01,
202784,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Star,3059.43,Standard,2012-09-01,
765542,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,96566.0,Single,Star,3061.8,Standard,2018-10-01,
646023,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,48726.0,Married,Star,3065.37,Standard,2018-10-01,
470952,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Star,3074.11,Standard,2018-05-01,
790240,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,3074.11,Standard,2015-08-01,
881871,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,86011.0,Married,Star,3086.01,Standard,2018-12-01,
229612,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,81366.0,Married,Star,3087.43,Standard,2012-08-01,
852571,Canada,Ontario,Toronto,M2M 7K8,Male,Doctor,155273.0,Married,Star,3088.0,Standard,2013-12-01,
137161,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,64526.0,Single,Star,10145.44,2018 Promotion,2018-03-01,
608493,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Single,Star,3095.71,Standard,2013-04-01,
360240,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,56358.0,Divorced,Star,3095.8,Standard,2018-01-01,
199509,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2015-08-01,
279883,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2018-10-01,
292497,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2015-11-01,
816330,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2018-08-01,
876426,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,47715.0,Divorced,Star,3096.51,Standard,2013-10-01,
278213,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Single,Star,3097.92,Standard,2017-11-01,
653400,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,47445.0,Married,Star,3102.79,Standard,2016-05-01,2018-08-01
285776,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,55206.0,Married,Star,3103.0,Standard,2018-07-01,
400470,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Star,3107.57,Standard,2015-01-01,
690641,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,71728.0,Single,Star,3115.7,Standard,2012-06-01,
655325,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,48743.0,Married,Star,3118.98,Standard,2013-02-01,
459835,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,65025.0,Single,Star,10477.68,2018 Promotion,2018-02-01,2018-10-01
567082,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Married,Star,3123.08,Standard,2015-12-01,2016-08-01
647005,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3123.08,Standard,2017-07-01,2018-03-01
736258,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Married,Star,3123.08,Standard,2018-10-01,
966227,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Married,Star,3123.08,Standard,2018-05-01,
871022,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,68938.0,Single,Star,10737.68,2018 Promotion,2018-03-01,
346163,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57159.0,Divorced,Star,3126.27,Standard,2013-10-01,
966059,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,67072.0,Married,Star,3129.11,Standard,2013-05-01,
369853,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Star,3133.02,Standard,2018-01-01,
267944,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Single,Star,3135.58,Standard,2013-12-01,
207110,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,68152.0,Married,Star,3136.43,Standard,2017-03-01,
348463,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,68152.0,Married,Star,3136.43,Standard,2012-09-01,
764634,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,63737.0,Married,Star,3141.25,Standard,2015-09-01,
453349,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,75891.0,Married,Star,3142.81,Standard,2012-08-01,
457489,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,58766.0,Married,Star,3155.46,Standard,2014-01-01,
864806,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,58766.0,Married,Star,3155.46,Standard,2014-07-01,
340307,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,66046.0,Single,Star,3157.55,Standard,2013-10-01,
922634,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,74530.0,Married,Star,3157.74,Standard,2015-05-01,
458963,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103081.0,Married,Star,3163.28,Standard,2012-11-01,
599746,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,3167.66,Standard,2012-11-01,
631704,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Single,Star,3167.66,Standard,2014-06-01,
254161,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,77010.0,Divorced,Star,3167.89,Standard,2013-10-01,2014-09-01
948051,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77010.0,Divorced,Star,3167.89,Standard,2018-06-01,
113804,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3173.03,Standard,2016-11-01,
336076,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,80013.0,Married,Star,3179.47,Standard,2018-11-01,
607275,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,46395.0,Single,Star,3185.17,Standard,2013-05-01,
836374,Canada,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,46395.0,Single,Star,3185.17,Standard,2015-05-01,
408259,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,3189.67,Standard,2017-03-01,
812617,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,70435.0,Single,Star,3193.46,Standard,2018-09-01,
617079,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,77872.0,Married,Star,3196.58,Standard,2016-08-01,
675204,Canada,Quebec,Montreal,H2Y 2W2,Female,College,,Single,Star,3199.7,Standard,2016-03-01,
375768,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Married,Star,3199.75,Standard,2014-03-01,
870169,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,17682.0,Divorced,Star,10972.07,2018 Promotion,2018-04-01,
282041,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,3200.8,Standard,2013-10-01,
585947,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,49977.0,Married,Star,3207.47,Standard,2013-12-01,
775562,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,70226.0,Married,Star,3208.23,Standard,2015-03-01,2017-04-01
224530,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,61275.0,Married,Star,3208.92,Standard,2018-12-01,
686561,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,102682.0,Married,Star,10986.23,2018 Promotion,2018-03-01,2018-11-01
871455,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,126281.0,Divorced,Star,3211.07,Standard,2017-06-01,2017-06-01
758262,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,49608.0,Married,Star,3215.2,Standard,2016-11-01,
287097,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,82234.0,Married,Star,3218.61,Standard,2016-07-01,
751594,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Star,3223.22,Standard,2017-03-01,
198645,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,83332.0,Married,Star,3223.33,Standard,2015-02-01,
948662,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53571.0,Married,Star,3225.4,Standard,2013-10-01,
564138,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2012-07-01,
668253,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2013-04-01,
746837,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2012-12-01,
983855,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,77914.0,Divorced,Star,3230.58,Standard,2018-06-01,
422121,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,3233.26,Standard,2016-03-01,
135076,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,87293.0,Married,Star,3235.36,Standard,2016-10-01,
602014,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,274634.0,Divorced,Star,3237.5,Standard,2012-10-01,
520821,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75990.0,Married,Star,3238.0,Standard,2017-01-01,
711853,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Married,Star,11039.32,2018 Promotion,2018-03-01,
562737,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,123647.0,Single,Star,3239.12,Standard,2016-05-01,
900151,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,97176.0,Divorced,Star,3241.59,Standard,2016-03-01,
693494,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,56567.0,Single,Star,3241.84,Standard,2018-01-01,
176278,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,81741.0,Divorced,Star,3244.82,Standard,2014-06-01,
632103,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,70530.0,Married,Star,3259.89,Standard,2013-06-01,
606877,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Divorced,Star,3261.02,Standard,2016-02-01,
174743,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2015-06-01,
581396,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2017-04-01,
740349,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,50800.0,Divorced,Star,3265.16,Standard,2016-03-01,2016-11-01
183052,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,52929.0,Single,Star,3267.71,Standard,2016-03-01,
725326,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Star,3272.01,Standard,2012-07-01,
147754,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,93278.0,Married,Star,3274.04,Standard,2016-10-01,
564111,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,55093.0,Married,Star,3274.19,Standard,2016-01-01,
682826,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83310.0,Single,Star,3278.53,Standard,2014-07-01,
461012,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78224.0,Married,Star,3280.46,Standard,2016-11-01,
638506,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,78224.0,Married,Star,3280.46,Standard,2016-06-01,
605907,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,76495.0,Married,Star,3286.17,Standard,2015-11-01,
609009,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,76495.0,Married,Star,3286.17,Standard,2016-10-01,
747681,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,54376.0,Married,Star,3286.44,Standard,2014-06-01,
199073,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,55648.0,Single,Star,3288.83,Standard,2017-01-01,
998465,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,47966.0,Married,Star,3289.13,Standard,2017-05-01,
240442,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Star,3293.25,Standard,2012-08-01,
631869,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,3297.9,Standard,2014-08-01,
816763,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,3297.9,Standard,2013-06-01,
376862,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,75513.0,Divorced,Star,3300.61,Standard,2015-04-01,
845699,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,3300.68,Standard,2015-02-01,
604019,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Married,Star,3301.52,Standard,2015-09-01,
688615,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Star,3301.52,Standard,2018-06-01,
912957,Canada,Newfoundland,St. John's,A1C 6H9,Male,Master,114637.0,Single,Star,3304.76,Standard,2012-10-01,
342044,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,90298.0,Divorced,Star,3308.0,Standard,2013-07-01,
802974,Canada,Ontario,Ottawa,K1F 2R2,Female,Master,80838.0,Divorced,Star,11790.5,2018 Promotion,2018-04-01,
253282,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,78434.0,Married,Star,3314.55,Standard,2014-02-01,2018-01-01
858674,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,86160.0,Married,Star,3317.9,Standard,2015-02-01,
850721,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,83429.0,Married,Star,3323.09,Standard,2017-08-01,
793662,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,81863.0,Married,Star,3323.86,Standard,2015-10-01,
436719,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Married,Star,3324.55,Standard,2017-03-01,
629966,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,87195.0,Married,Star,3329.89,Standard,2018-09-01,
194657,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,65526.0,Married,Star,3330.67,Standard,2018-06-01,
470323,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,76256.0,Married,Star,3337.98,Standard,2015-09-01,
896331,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,60314.0,Single,Star,3339.3,Standard,2012-08-01,
709747,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,3339.76,Standard,2014-05-01,
690970,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69249.0,Married,Star,3339.85,Standard,2017-01-01,
710145,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,3341.68,Standard,2018-09-01,
358794,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Married,Star,3342.18,Standard,2014-09-01,
504638,Canada,Alberta,Banff,T4V 1D4,Female,College,,Married,Star,3343.88,Standard,2015-02-01,2018-10-01
937312,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Married,Star,3343.88,Standard,2012-07-01,
957557,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,61758.0,Divorced,Star,3343.93,Standard,2013-01-01,
393565,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,56232.0,Married,Star,3344.81,Standard,2013-04-01,
744731,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,56232.0,Married,Star,3344.81,Standard,2014-05-01,2014-07-01
420481,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,89051.0,Married,Star,3349.64,Standard,2012-08-01,
103043,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,97920.0,Married,Star,3351.21,Standard,2018-12-01,
155374,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,72416.0,Married,Star,3352.94,Standard,2015-03-01,
506793,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,66038.0,Married,Star,3355.53,Standard,2014-01-01,2016-03-01
235930,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,86728.0,Single,Star,3360.44,Standard,2013-12-01,
486048,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,86728.0,Single,Star,3360.44,Standard,2013-04-01,
288776,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48629.0,Married,Star,3362.41,Standard,2013-11-01,
488679,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,48629.0,Married,Star,3362.41,Standard,2016-04-01,
872946,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,90548.0,Married,Star,3363.0,Standard,2015-12-01,
256013,Canada,Ontario,London,M5B 3E4,Female,Bachelor,60997.0,Married,Star,3369.71,Standard,2015-12-01,
485196,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Divorced,Star,3370.07,Standard,2016-06-01,
318654,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100317.0,Divorced,Star,3372.42,Standard,2016-01-01,
270248,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,3382.22,Standard,2015-03-01,
422320,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,3382.22,Standard,2017-06-01,
607588,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,59018.0,Married,Star,12885.79,2018 Promotion,2018-03-01,
920637,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,71862.0,Single,Star,3384.47,Standard,2012-07-01,
919463,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,37850.0,Married,Star,16515.01,2018 Promotion,2018-04-01,
620990,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Married,Star,3398.01,Standard,2018-05-01,
196469,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Star,3398.05,Standard,2014-06-01,
192098,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,51176.0,Married,Star,17086.75,2018 Promotion,2018-02-01,
996639,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,53075.0,Married,Star,3399.13,Standard,2015-09-01,
532422,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,73930.0,Married,Star,3402.78,Standard,2013-02-01,
604822,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,94122.0,Married,Star,3409.68,Standard,2018-11-01,
136906,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54104.0,Married,Star,3412.57,Standard,2014-04-01,
518578,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,54104.0,Married,Star,3412.57,Standard,2015-12-01,2017-06-01
142686,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,63025.0,Divorced,Star,3417.2,Standard,2016-07-01,
717565,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,84929.0,Married,Star,3417.95,Standard,2012-07-01,
982508,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,61376.0,Married,Star,3419.11,Standard,2017-02-01,
290445,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Married,Star,3420.45,Standard,2016-05-01,
344998,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Married,Star,3420.45,Standard,2016-10-01,
599483,Canada,Quebec,Montreal,H4G 3T4,Female,Master,75327.0,Married,Star,3420.66,Standard,2014-02-01,
716948,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,104947.0,Single,Star,3423.82,Standard,2013-07-01,
778920,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,299662.0,Married,Star,3423.97,Standard,2016-02-01,
137227,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,53269.0,Single,Star,3425.73,Standard,2017-04-01,
251020,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,94374.0,Married,Star,3433.82,Standard,2015-03-01,2015-11-01
223958,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,78993.0,Married,Star,3435.25,Standard,2017-05-01,
267245,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2014-12-01,
269565,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2018-01-01,
383891,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2014-07-01,
493827,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2014-04-01,2014-12-01
707716,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2013-09-01,
991371,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2012-07-01,
997857,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54457.0,Divorced,Star,3436.13,Standard,2016-06-01,2016-08-01
696609,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54231.0,Single,Star,3436.45,Standard,2016-05-01,
836720,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,84750.0,Married,Star,18453.58,2018 Promotion,2018-02-01,
803529,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,68437.0,Married,Star,3440.36,Standard,2014-07-01,
290964,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Star,3444.17,Standard,2017-11-01,
325367,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Married,Star,3444.97,Standard,2017-05-01,
263055,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,76825.0,Married,Star,3452.03,Standard,2013-07-01,
856654,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,80036.0,Married,Star,3452.41,Standard,2013-04-01,
721423,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,3455.17,Standard,2012-09-01,
807902,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Single,Star,3455.17,Standard,2016-08-01,
587619,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81959.0,Divorced,Star,3455.23,Standard,2012-04-01,
439675,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Star,3457.15,Standard,2014-03-01,
960309,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Married,Star,3459.23,Standard,2017-06-01,
215651,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Single,Star,3467.32,Standard,2017-07-01,
115198,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,55845.0,Married,Star,3469.84,Standard,2012-09-01,
